"","time","adi_ecg","adi_finger","adi_fro","ard_fro","ibi","id"
"291528",291.527,1.2,-0.0086875,4.859687,0.00078125,0.863,"002"
"292343",292.342,1.00625,-0.009125,4.860313,0.000625,0.814999999999998,"002"
"293128",293.127,1.08125,-0.008375,4.260937,0.00078125,0.785000000000025,"002"
"293959",293.958,1.33125,-0.0075625,4.55875,0.00078125,0.831000000000017,"002"
"294798",294.797,1.071875,-0.0080625,4.859687,0.000625,0.838999999999999,"002"
"295580",295.579,1.18125,-0.009,4.860625,0.00078125,0.781999999999982,"002"
"296389",296.388,1.353125,-0.0076875,4.860313,0.00046875,0.808999999999969,"002"
"297235",297.234,1.303125,-0.0080625,4.860313,0.000625,0.846000000000004,"002"
"298056",298.055,1.171875,-0.0083125,4.86,0.0009375,0.821000000000026,"002"
"298815",298.814,1.271875,-0.0099375,4.859063,0.00046875,0.759000000000015,"002"
"299638",299.637,1.334375,-0.0076875,4.86,0.000625,0.822999999999979,"002"
"300496",300.495,1.2375,-0.008,4.86,0.0009375,0.858000000000004,"002"
"301357",301.356,1.325,-0.0081875,4.857813,0.00078125,0.86099999999999,"002"
"302159",302.158,1.15625,-0.00825,4.859375,0.000625,0.802000000000021,"002"
"303034",303.033,1.26875,-0.0080625,4.859687,0.0009375,0.875,"002"
"303936",303.935,1.3,-0.0076875,4.78625,0.0009375,0.901999999999987,"002"
"304767",304.766,0.878125,-0.008125,4.86,0.000625,0.831000000000017,"002"
"305595",305.594,1.28125,-0.007875,4.657813,0.000625,0.827999999999975,"002"
"306462",306.461,1.215625,-0.007625,4.664688,0.000625,0.867000000000019,"002"
"308973",308.972,1.103125,-0.007375,4.858438,0.00078125,2.51099999999997,"002"
"309874",309.873,1.2875,-0.0071875,4.599687,0.0003125,0.90100000000001,"002"
"310738",310.737,1.196875,-0.0078125,4.859063,0.00078125,0.864000000000033,"002"
"311558",311.557,1.378125,-0.0059375,4.859063,0.000625,0.819999999999993,"002"
"312445",312.444,1.290625,-0.007625,4.86,0.0009375,0.887,"002"
"313324",313.323,1.284375,-0.007625,4.858438,0.0009375,0.878999999999962,"002"
"314147",314.146,1.075,-0.0076875,4.859687,0.000625,0.823000000000036,"002"
"315007",315.006,1.365625,-0.0071875,4.860313,0.00078125,0.859999999999957,"002"
"315943",315.942,1.340625,-0.005875,4.130625,0.00078125,0.936000000000035,"002"
"316878",316.877,1.428125,-0.0064375,4.860313,0.0009375,0.935000000000002,"002"
"317724",317.723,1.409375,-0.0065,4.860313,0.00078125,0.846000000000004,"002"
"318622",318.621,1.359375,-0.0071875,4.860313,0.000625,0.897999999999968,"002"
"319539",319.538,1.453125,-0.00675,4.860313,0.000625,0.91700000000003,"002"
"320418",320.417,1.403125,-0.00675,4.857813,0.000625,0.878999999999962,"002"
"321254",321.253,1.3375,-0.00675,4.86,0.000625,0.836000000000013,"002"
"322150",322.149,1.33125,-0.0073125,4.649063,0.00078125,0.896000000000015,"002"
"323054",323.053,1.175,-0.006875,4.859063,0.00078125,0.903999999999996,"002"
"323914",323.913,1.034375,-0.0069375,4.860313,0.00078125,0.860000000000014,"002"
"324836",324.835,1.29375,-0.00675,4.859063,0.000625,0.921999999999969,"002"
"325765",325.764,1.39375,-0.007,4.86,0.000625,0.92900000000003,"002"
"326631",326.63,1.3,-0.007125,3.72625,0.000625,0.865999999999985,"002"
"327472",327.471,1.353125,-0.0074375,4.859375,0.000625,0.841000000000008,"002"
"328354",328.353,1.165625,-0.0069375,4.859687,0.000625,0.882000000000005,"002"
"330869",330.868,1.015625,-0.007,4.087813,0.00078125,2.51499999999999,"002"
"331737",331.736,1.103125,-0.007625,4.859687,0.000625,0.867999999999995,"002"
"332574",332.573,1.125,-0.0081875,4.859687,0.000625,0.836999999999989,"002"
