"","time","adi_ecg","adi_finger","adi_fro","ard_fro","ibi","id"
"300354",300.353,0.79375,5e-04,4.85875,0.00078125,0.862000000000023,"001"
"301177",301.176,0.73125,-0.0051875,4.86,0.000625,0.822999999999979,"001"
"302010",302.009,0.74375,-0.006,4.859687,0.00078125,0.833000000000027,"001"
"302868",302.867,0.78125,-0.003625,4.860625,0.00078125,0.858000000000004,"001"
"303745",303.744,0.759375,-0.001875,4.477812,0.00078125,0.87700000000001,"001"
"304617",304.616,0.73125,-0.0035625,4.85875,0.0009375,0.871999999999957,"001"
"305469",305.468,0.778125,-0.00575,4.860625,0.00078125,0.852000000000032,"001"
"306348",306.347,0.76875,-0.0073125,4.860938,0.000625,0.878999999999962,"001"
"307248",307.247,0.778125,-0.0030625,4.860938,0.00046875,0.900000000000034,"001"
"308140",308.139,0.809375,-0.03075,4.749063,0.00046875,0.891999999999996,"001"
"308999",308.998,0.690625,-0.0749375,4.81125,0.000625,0.85899999999998,"001"
"309873",309.872,0.76875,-0.014375,4.85875,0.00078125,0.874000000000024,"001"
"310776",310.775,0.84375,-0.0020625,4.330938,0.000625,0.902999999999963,"001"
"311699",311.698,0.81875,-0.0064375,4.860313,0.00078125,0.923000000000002,"001"
"312611",312.61,0.784375,-0.0030625,4.219375,0.0009375,0.912000000000035,"001"
"313498",313.497,0.834375,-0.0054375,4.860625,0.000625,0.887,"001"
"314326",314.325,0.7375,-0.0065,4.860313,0.000625,0.827999999999975,"001"
"315159",315.158,0.76875,-0.005625,4.859375,0.00078125,0.833000000000027,"001"
"316025",316.024,0.740625,-0.0126875,4.86,0.0003125,0.865999999999985,"001"
"316955",316.954,0.78125,-0.00875,4.062812,0.000625,0.930000000000007,"001"
"317885",317.884,0.753125,-0.0084375,4.859375,0.00046875,0.930000000000007,"001"
"318847",318.846,0.78125,-0.01025,4.86,0.000625,0.961999999999989,"001"
"319817",319.816,0.828125,-0.011,4.860625,0.00078125,0.96999999999997,"001"
"320806",320.805,0.746875,-0.007125,4.859687,0.00078125,0.989000000000033,"001"
"321765",321.764,0.803125,-0.0058125,4.860313,0.00046875,0.959000000000003,"001"
"322686",322.685,0.728125,-0.0044375,4.859687,0.000625,0.920999999999992,"001"
"323527",323.526,0.75,-0.00775,4.858438,0.00078125,0.841000000000008,"001"
"324363",324.362,0.7875,-0.0078125,4.860313,0.00078125,0.836000000000013,"001"
"325217",325.216,0.78125,-0.0089375,4.86,0.000625,0.853999999999985,"001"
"326096",326.095,0.8,-0.0045,4.860938,0.00078125,0.879000000000019,"001"
"326996",326.995,0.659375,-0.0013125,4.85875,0.00046875,0.899999999999977,"001"
"327876",327.875,0.715625,-0.007,4.86,0.00078125,0.879999999999995,"001"
"328727",328.726,0.7875,-0.0074375,3.910313,0.00078125,0.850999999999999,"001"
"329622",329.621,0.840625,-0.008375,4.86125,0.00078125,0.894999999999982,"001"
"330550",330.549,0.796875,-0.0350625,4.635937,0.00046875,0.927999999999997,"001"
"331492",331.491,0.740625,-0.012875,4.86,0.00046875,0.942000000000007,"001"
"332391",332.39,0.746875,-0.0010625,4.86,0.00078125,0.899000000000001,"001"
"333227",333.226,0.796875,-0.0100625,4.74,0.000625,0.836000000000013,"001"
