"","time","adi_ecg","adi_finger","adi_fro","ard_fro","ibi","id"
"302034",302.033,-0.271875,-0.006375,4.965625,4.881094,0.831999999999994,"001"
"302893",302.892,-0.3375,-0.0036875,4.965625,4.950625,0.85899999999998,"001"
"303769",303.768,-0.409375,-0.003,4.965625,4.950312,0.875999999999976,"001"
"304642",304.641,-0.4,-0.0056875,4.965937,4.950625,0.873000000000047,"001"
"305491",305.49,-0.396875,-0.0060625,4.965625,4.950938,0.84899999999999,"001"
"306371",306.37,-0.46875,-0.00825,4.965313,4.950469,0.879999999999995,"001"
"307273",307.272,-0.3375,-0.004,4.965937,4.950312,0.901999999999987,"001"
"308165",308.164,-0.34375,-0.0411875,4.965937,4.95125,0.891999999999996,"001"
"309022",309.021,-0.290625,-0.0763125,4.965,4.950156,0.857000000000028,"001"
"309895",309.894,-0.2875,-0.00225,4.965,4.950781,0.87299999999999,"001"
"310792",310.791,0.934375,-0.0049375,4.961563,4.951094,0.896999999999991,"001"
"311717",311.716,0.53125,-0.00825,4.96375,4.951094,0.925000000000011,"001"
"312628",312.627,0.75625,-0.0035625,4.9625,4.95125,0.911000000000001,"001"
"313519",313.518,0.053125,-0.006375,4.965,4.951406,0.890999999999963,"001"
"314343",314.342,0.721875,-0.0053125,4.9625,4.950781,0.824000000000012,"001"
"315178",315.177,0.484375,-0.0055625,4.963438,4.951406,0.835000000000036,"001"
"316042",316.041,0.959375,-0.004625,4.962813,4.950938,0.863999999999976,"001"
"316974",316.973,0.45,-0.0066875,4.963438,4.95125,0.932000000000016,"001"
"317902",317.901,0.796875,-0.008625,4.9625,4.950938,0.927999999999997,"001"
"318865",318.864,0.75,-0.01,4.963438,4.951875,0.962999999999965,"001"
"319832",319.831,1.225,-0.011125,4.96125,4.951563,0.967000000000041,"001"
"320824",320.823,0.70625,-0.0095,4.963125,4.950781,0.991999999999962,"001"
"321784",321.783,0.53125,-0.0069375,4.96375,4.951406,0.960000000000036,"001"
"322702",322.701,0.496875,-0.004375,4.961563,4.951406,0.918000000000006,"001"
"323545",323.544,0.1375,-0.0068125,4.963438,4.951563,0.842999999999961,"001"
"324380",324.379,0.40625,-0.0074375,4.9625,4.951563,0.835000000000036,"001"
"325234",325.233,0.415625,-0.0090625,4.962813,4.951719,0.853999999999985,"001"
"326119",326.118,-0.4625,-0.0055625,4.965,4.951094,0.884999999999991,"001"
"327020",327.019,-0.378125,-0.0019375,4.965625,4.950625,0.90100000000001,"001"
"327900",327.899,-0.409375,-0.0071875,4.965625,4.950156,0.879999999999995,"001"
"328752",328.751,-0.35625,-0.0079375,4.965937,4.951094,0.851999999999975,"001"
"329646",329.645,-0.33125,-0.009625,4.965625,4.950312,0.894000000000005,"001"
"330573",330.572,-0.3125,-0.020625,4.965313,4.9525,0.927000000000021,"001"
"331515",331.514,-0.29375,-0.0138125,4.965625,4.950469,0.942000000000007,"001"
"332414",332.413,-0.24375,-0.0036875,4.965,4.951875,0.899000000000001,"001"
"333252",333.251,-0.2875,-0.0105,4.965625,4.950781,0.837999999999965,"001"
